Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
50,Second by Grofman,2.6448148148148145,0.7398625514403292,47.0,1.0,0.7175432098765434,0.02231934156378598,0.05822037037037039,0.20191707818930033,0.9881417239058573,0.7159668341854281,0.30730806085157697,0.05451582140615573
51,"First by Stein and Rapoport: 0.05: (D, D)",2.643827160493827,0.7492039094650206,191.0,1.0,0.7130415637860081,0.036162345679012275,0.06345473251028803,0.18734135802469148,0.9926012309161883,0.3542215510428175,0.7008109059733768,0
52,Second by WmAdams,2.639269547325103,0.7759921810699588,16.0,1.0,0.7247788065843623,0.05121337448559666,0.06026502057613163,0.1637427983539094,1.0,0.4653042458390698,0.7433232778082951,0.26037876105154334
53,GTFT: 0.3,2.6344958847736626,0.8792152263374485,0.0,1.0,0.7907761316872429,0.08843909465020577,0.035622016460905334,0.08516275720164605,1.0,0.29981431771091066,1.0,0.3027640646367844
54,First by Davis: 10,2.6332613168724284,0.5728588477366255,69.0,1.0,0.5623997942386834,0.010459053497942369,0.12976934156378597,0.29737181069958835,0.9749974513478802,0.8260581897013336,0,0
55,Second by Mikkelson,2.631769547325103,0.7854473251028806,27.0,1.0,0.7477876543209877,0.03765967078189299,0.043513168724279815,0.17103950617283942,1.0,0.7744903208443749,0.3790667063669842,0.12004228453779038
56,Soft Grudger,2.6294753086419753,0.8082427983539094,40.0,1.0,0.7282639917695471,0.0799788065843622,0.06304156378600821,0.12871563786008242,1.0,0.4289829485464614,0.27401903286448565,0.30952005808055505
57,"General Soft Grudger: n=1,d=4,c=2",2.629228395061729,0.8085084362139918,40.0,1.0,0.7286152263374485,0.07989320987654326,0.06299650205761319,0.12849506172839517,1.0,0.4298673354207964,0.2767411944069739,0.30970711457664163
58,GTFT: 0.33,2.6260390946502064,0.8844753086419753,0.0,1.0,0.7918800411522633,0.092595267489712,0.03383518518518523,0.08168950617283954,1.0,0.33354675246965726,1.0,0.33183311718562253
59,"Limited Retaliate 3: 0.05, 20",2.622191358024691,0.6197960905349794,71.0,1.0,0.6013812757201646,0.018414814814814797,0.10924485596707822,0.27095905349794247,0.9386675403086763,0,0.060775649423413146,0.05500660442395097
