Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
157,Random Tit for Tat: 0.5,2.034701646090535,0.4792179012345679,95.0,0.9534567901234567,0.2590650205761318,0.22015288065843616,0.18380329218106994,0.3369788065843622,0.7264598055711187,0.23002999340241617,0.7569258456020649,0.2853148080851262
158,Aggravater,2.0333847736625517,0.05910288065843621,215.0,0.04958847736625514,0.02188518518518516,0.03721769547325106,0.2565664609053499,0.6843306584362139,0.21617235830653025,0.050306762647699094,0.05821336770904768,0.05024170138307563
159,"Limited Retaliate 2: 0.08, 15",2.031327160493827,0.190111316872428,161.0,0.951522633744856,0.11054444444444439,0.07956687242798355,0.2225576131687243,0.5873310699588478,0.6609177969411636,0.07075153280643882,0.1269169236041537,0.10884132144000623
160,Retaliate 2: 0.08,2.0307407407407405,0.1522230452674897,213.0,0.9490123456790124,0.10640781893004117,0.045815226337448556,0.21633888888888886,0.6314380658436215,0.7533870600623772,0.049111988836107984,0.09266308603513636,0.0554724527339757
161,"Limited Retaliate: 0.1, 20",2.030216049382716,0.19275185185185184,169.5,0.9519341563786008,0.12064588477366256,0.07210596707818921,0.21500370370370378,0.5922444444444445,0.7010705644290888,0.0670580641888638,0.12498085821552835,0.09417438265793332
162,GrudgerAlternator,2.0298148148148147,0.5200269547325103,94.0,0.9509465020576132,0.20414300411522632,0.31588395061728397,0.23455884773662553,0.24541419753086413,0.29811029757063867,0.049538848247411525,0.9498497569841597,0.9501597330426963
163,Hard Go By Majority,2.0288786008230453,0.46124711934156376,115.0,0.04818930041152263,0.3497473251028809,0.11149979423868303,0.11051049382716042,0.42824238683127563,0.8345010785926479,0.562216207721801,0.4257500405793192,0.1793674684872788
164,Punisher,2.028261316872428,0.24683086419753086,209.0,0.9502057613168724,0.1878047325102882,0.05902613168724281,0.17803065843621388,0.5751384773662551,0.8264490839684266,0.04941260902821458,0.2266882553508784,0.04971626939630548
165,UsuallyDefects,2.026738683127572,0.13980267489711934,153.0,0.04897119341563786,0.04510802469135805,0.09469465020576129,0.2582989711934156,0.601898353909465,0.04908384595364706,0.12556400299590675,0.050250448635366915,0.2508378976807597
166,Thumper,2.025874485596708,0.3501065843621399,176.0,0.9517695473251029,0.2549179012345678,0.09518868312757195,0.1528802469135803,0.4970131687242799,0.9119503936089511,0.05024662800093837,0.5222001717838214,0.05005556942675774
167,Retaliate: 0.1,2.0247427983539095,0.1646090534979424,213.0,0.9507407407407408,0.1166681069958847,0.04794094650205763,0.2095757201646089,0.6258152263374488,0.7611319737778961,0.04955566890091105,0.10205922313646934,0.057369035600236803
168,Hard Go By Majority: 10,2.0245267489711933,0.4074732510288066,140.0,0.05037037037037037,0.3188545267489709,0.08861872427983539,0.11917572016460902,0.4733510288065846,0.8270033199147842,0.47365596352055206,0.3833911879939354,0.14134405243643172
169,Defector,2.0243827160493826,0.05009711934156379,216.0,0.049423868312757205,0.013653292181069967,0.036443827160493825,0.25837427983539096,0.6915286008230452,0.05283855250317794,0.05058822722972075,0.049906400235724235,0.04994045778669976
170,Forgetful Grudger,2.023179012345679,0.18604012345679014,208.0,0.9500411522633745,0.1309629629629629,0.05507716049382718,0.20384053497942395,0.610119341563786,0.8118295050681696,0.050253886172496036,0.1606712506573475,0.049738444604698374
171,Two Tits For Tat,2.0187139917695474,0.2926508230452675,208.0,0.9511522633744856,0.2196446502057611,0.07300617283950618,0.16270329218106994,0.5446458847736628,0.8563143482254071,0.04929836814869657,0.30763543896482026,0.05008373206764797
172,SolutionB5,2.0125,0.3332798353909465,158.5,0.04847736625514403,0.21834341563786008,0.11493641975308638,0.17287572016460903,0.49384444444444453,0.9155543836730488,0.049761325374795426,0.6153586052516986,0.0502994855394833
173,Predator,2.008569958847737,0.10050123456790123,205.0,0.948724279835391,0.04366934156378602,0.05683189300411528,0.24396893004115225,0.6555298353909464,0.31150445279167505,0.05240325411262409,0.1554673888877118,0.05615876357633381
174,Pun1,2.008497942386831,0.730588683127572,44.0,0.052510288065843624,0.4457551440329217,0.28483353909465053,0.10064238683127574,0.16876893004115207,0.9496021323928038,0.2645552520653495,0.9493408545540988,0.824608070605457
175,Random: 0.1,2.0031790123456794,0.13979135802469136,145.0,0.1371604938271605,0.04130329218106994,0.09848806584362152,0.2550353909465021,0.6051732510288065,0.13966361305150282,0.13932543561035965,0.13975016735786375,0.1400902745824712
176,Stochastic Cooperator,2.003065843621399,0.49596604938271605,95.0,0.951275720164609,0.2739549382716049,0.22201111111111127,0.16906851851851842,0.33496543209876545,0.891726888964891,0.25682411666735155,0.2900003077356377,0.42800434669655407
177,Hard Tit For Tat,2.0025617283950616,0.22643106995884774,213.0,0.9502469135802469,0.17085061728395054,0.05558045267489714,0.1788806584362141,0.5946882716049383,0.7953435662099807,0.0496791201733224,0.17849454329584463,0.04973818478785617
178,GTFT: 0.9,2.0025102880658436,0.916416049382716,22.0,0.9492181069958848,0.585431275720165,0.3309847736625511,0.04066069958847737,0.042923251028806605,0.9497300165752912,0.8599835809069049,0.9504629891038535,0.8609080820222719
179,Willing,1.996820987654321,0.8707609053497942,20.0,0.5010699588477366,0.5652082304526751,0.3055526748971192,0.0433864197530864,0.08585267489711935,0.9498440772226748,0.949808029300009,0.9501189558560829,0.05113477054359322
180,Better and Better,1.9929732510288063,0.1404434156378601,143.0,0.05164609053497942,0.04141419753086417,0.09902921810699584,0.25250864197530853,0.6070479423868315,0.15740824580441873,0.1593086798540744,0.13450761968777622,0.13699999650491337
181,TF1,1.9898559670781895,0.1301798353909465,202.0,0.9507818930041152,0.06542572016460907,0.06475411522633745,0.23089238683127594,0.6389277777777777,0.3998681771761809,0.23180555387296123,0.15636995327246686,0.0801334007621834
182,Cycle Hunter,1.989670781893004,0.8191421810699588,48.0,0.9492181069958848,0.5037619341563786,0.31538024691358013,0.07358518518518518,0.10727263374485597,0.938302990473596,0.9117329556447784,0.5494150404762717,0.26362081174965973
183,Meta Mixer: 212 players,1.9895781893004116,0.41593456790123456,115.0,0.7831687242798354,0.20856995884773671,0.20736460905349807,0.19460000000000005,0.3894654320987652,0.5824298160038974,0.3304273716083134,0.5325784339790994,0.3177757477534561
